pool_id,protocol_id,project,chain,business_type,deposit_contract,withdraw_contract,lp_token,stake_token,stake_underlying_token,reward_token,name,description
0x7f4cb48f8ca91d95a73e2dfe065ffb0fad925637,450,Mooniswap,Ethereum,dex,0x7f4cb48f8ca91d95a73e2dfe065ffb0fad925637,0x7f4cb48f8ca91d95a73e2dfe065ffb0fad925637,0x7f4cb48f8ca91d95a73e2dfe065ffb0fad925637,0x557b933a7c2c45672b610f8954a3deb39a51a8ca-0x0000000000000000000000000000000000000000,,,REVV/ETH,
0xab5442ff7862b1312e33c8b02048b0a1ccbc8097,450,Mooniswap,Ethereum,dex,0xab5442ff7862b1312e33c8b02048b0a1ccbc8097,0xab5442ff7862b1312e33c8b02048b0a1ccbc8097,0xab5442ff7862b1312e33c8b02048b0a1ccbc8097,0x0000000000000000000000000000000000000000-0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,,,ETH/SUSHI,
0xdd9354112cd8e0b4b5e8823cb0701b2ea19c19e4,450,Mooniswap,Ethereum,dex,0xdd9354112cd8e0b4b5e8823cb0701b2ea19c19e4,0xdd9354112cd8e0b4b5e8823cb0701b2ea19c19e4,0xdd9354112cd8e0b4b5e8823cb0701b2ea19c19e4,0x0000000000000000000000000000000000000000-0xe88f8313e61a97cec1871ee37fbbe2a8bf3ed1e4,,,ETH/VAL,
0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,450,Mooniswap,Ethereum,dex,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,0x0000000000000000000000000000000000000000-0x0ae055097c6d159879521c384f1d2123d1f195e6,,,ETH/STAKE,
0xbd28124c3cde87de9dcb81bb119d039711be5a7c,450,Mooniswap,Ethereum,dex,0xbd28124c3cde87de9dcb81bb119d039711be5a7c,0xbd28124c3cde87de9dcb81bb119d039711be5a7c,0xbd28124c3cde87de9dcb81bb119d039711be5a7c,0x48f07301e9e29c3c38a80ae8d9ae771f224f1054-0x0000000000000000000000000000000000000000,,,XZAR/ETH,
0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3,450,Mooniswap,Ethereum,dex,0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3,0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3,0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3,0x80fb784b7ed66730e8b1dbd9820afd29931aab03-0x0000000000000000000000000000000000000000,,,LEND/ETH,
0xeec8c042631baac1d3a793d09194d1b2567ca41e,450,Mooniswap,Ethereum,dex,0xeec8c042631baac1d3a793d09194d1b2567ca41e,0xeec8c042631baac1d3a793d09194d1b2567ca41e,0xeec8c042631baac1d3a793d09194d1b2567ca41e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0x1beef31946fbbb40b877a72e4ae04a8d1a5cee06,,,USDC/PAR,
0xd5b25e5fdc4bde47f0758769f649d1c35ffebc5b,450,Mooniswap,Ethereum,dex,0xd5b25e5fdc4bde47f0758769f649d1c35ffebc5b,0xd5b25e5fdc4bde47f0758769f649d1c35ffebc5b,0xd5b25e5fdc4bde47f0758769f649d1c35ffebc5b,0x41b3f18c6384dc9a39c33afeca60d9b8e61eaa9f-0x0000000000000000000000000000000000000000,,,NOAHP/ETH,
0x7c79268b87264604f8b998ac2fe4f83a7f0b3cf3,450,Mooniswap,Ethereum,dex,0x7c79268b87264604f8b998ac2fe4f83a7f0b3cf3,0x7c79268b87264604f8b998ac2fe4f83a7f0b3cf3,0x7c79268b87264604f8b998ac2fe4f83a7f0b3cf3,0xd303cf6fdc49689cf42ddb44824d446664b76e95-0xdac17f958d2ee523a2206206994597c13d831ec7,,,TIDE/USDT,
0x03bf4b835a7d6c0ce226284b16e522483dc1ece3,450,Mooniswap,Ethereum,dex,0x03bf4b835a7d6c0ce226284b16e522483dc1ece3,0x03bf4b835a7d6c0ce226284b16e522483dc1ece3,0x03bf4b835a7d6c0ce226284b16e522483dc1ece3,0xdac17f958d2ee523a2206206994597c13d831ec7-0xf67041758d3b6e56d6fdafa5b32038302c3634da,,,USDT/TST,
0x04e10f7c6005947c097547b03c5cdc6747d66d12,450,Mooniswap,Ethereum,dex,0x04e10f7c6005947c097547b03c5cdc6747d66d12,0x04e10f7c6005947c097547b03c5cdc6747d66d12,0x04e10f7c6005947c097547b03c5cdc6747d66d12,0xea5f88e54d982cbb0c441cde4e79bc305e5b43bc-0xdac17f958d2ee523a2206206994597c13d831ec7,,,PARETO/USDT,
0x560b2ddf787261d230f97d3f7f4a7e8edf6ea96b,450,Mooniswap,Ethereum,dex,0x560b2ddf787261d230f97d3f7f4a7e8edf6ea96b,0x560b2ddf787261d230f97d3f7f4a7e8edf6ea96b,0x560b2ddf787261d230f97d3f7f4a7e8edf6ea96b,0x0000000000000000000000000000000000000000-0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,,,ETH/aETH,
0x2a356e48cbb550c3c3607c2e3aeea0d64cd706cd,450,Mooniswap,Ethereum,dex,0x2a356e48cbb550c3c3607c2e3aeea0d64cd706cd,0x2a356e48cbb550c3c3607c2e3aeea0d64cd706cd,0x2a356e48cbb550c3c3607c2e3aeea0d64cd706cd,0x0000000000000000000000000000000000000000-0xc813ea5e3b48bebeedb796ab42a30c5599b01740,,,ETH/NIOX,
0x16ce81cfc20ce5ae4ab57a012e29ac067deed501,450,Mooniswap,Ethereum,dex,0x16ce81cfc20ce5ae4ab57a012e29ac067deed501,0x16ce81cfc20ce5ae4ab57a012e29ac067deed501,0x16ce81cfc20ce5ae4ab57a012e29ac067deed501,0x0000000000000000000000000000000000000000-0xd46ba6d942050d489dbd938a2c909a5d5039a161,,,ETH/AMPL,
0xd3fe251864dd3d69d47ebb0f530c8541856aa6bb,450,Mooniswap,Ethereum,dex,0xd3fe251864dd3d69d47ebb0f530c8541856aa6bb,0xd3fe251864dd3d69d47ebb0f530c8541856aa6bb,0xd3fe251864dd3d69d47ebb0f530c8541856aa6bb,0x0000000000000000000000000000000000000000-0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe,,,ETH/DSLA,
0x09e579a354b433ee08efc72154abd7b6916d42e6,450,Mooniswap,Ethereum,dex,0x09e579a354b433ee08efc72154abd7b6916d42e6,0x09e579a354b433ee08efc72154abd7b6916d42e6,0x09e579a354b433ee08efc72154abd7b6916d42e6,0x0000000000000000000000000000000000000000-0x0ba45a8b5d5575935b8158a88c631e9f9c95a2e5,,,ETH/TRB,
0x84e632c0a8d02178d382a47679f8cbb37d28bfc1,450,Mooniswap,Ethereum,dex,0x84e632c0a8d02178d382a47679f8cbb37d28bfc1,0x84e632c0a8d02178d382a47679f8cbb37d28bfc1,0x84e632c0a8d02178d382a47679f8cbb37d28bfc1,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2-0xd46ba6d942050d489dbd938a2c909a5d5039a161,,,MKR/AMPL,
0x5d6290ac192c714f39831a86528864ff3dd83622,450,Mooniswap,Ethereum,dex,0x5d6290ac192c714f39831a86528864ff3dd83622,0x5d6290ac192c714f39831a86528864ff3dd83622,0x5d6290ac192c714f39831a86528864ff3dd83622,0x2f6081e3552b1c86ce4479b80062a1dda8ef23e3-0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8,,,USD/yCURVE,
0x55ad238d231ba3eadd4acbe60263aa5c1f955177,450,Mooniswap,Ethereum,dex,0x55ad238d231ba3eadd4acbe60263aa5c1f955177,0x55ad238d231ba3eadd4acbe60263aa5c1f955177,0x55ad238d231ba3eadd4acbe60263aa5c1f955177,0xdac17f958d2ee523a2206206994597c13d831ec7-0x0000000000004946c0e9f43f4dee607b0ef1fa1c,,,USDT/CHI,
0x27908f056dd8417b70c674999d4b7700d80bbf91,450,Mooniswap,Ethereum,dex,0x27908f056dd8417b70c674999d4b7700d80bbf91,0x27908f056dd8417b70c674999d4b7700d80bbf91,0x27908f056dd8417b70c674999d4b7700d80bbf91,0x0000000000000000000000000000000000000000-0xa0e2a28fd7b1e4e7e5cced5c5bb00f7d24a5c282,,,ETH/TNG,
0x5a0124b5f8af341d9c1f0faab194b438c8d27468,450,Mooniswap,Ethereum,dex,0x5a0124b5f8af341d9c1f0faab194b438c8d27468,0x5a0124b5f8af341d9c1f0faab194b438c8d27468,0x5a0124b5f8af341d9c1f0faab194b438c8d27468,0x09e64c2b61a5f1690ee6fbed9baf5d6990f8dfd0-0x0000000000000000000000000000000000000000,,,GRO/ETH,
0x04f7c5650dfaa0c8041467973b54b2058a9b9389,450,Mooniswap,Ethereum,dex,0x04f7c5650dfaa0c8041467973b54b2058a9b9389,0x04f7c5650dfaa0c8041467973b54b2058a9b9389,0x04f7c5650dfaa0c8041467973b54b2058a9b9389,0x0000000000000000000000000000000000000000-0xcee1d3c3a02267e37e6b373060f79d5d7b9e1669,,,ETH/YFFI,
0x3062938bad00a2355dab2ce11462b615a49e736d,450,Mooniswap,Ethereum,dex,0x3062938bad00a2355dab2ce11462b615a49e736d,0x3062938bad00a2355dab2ce11462b615a49e736d,0x3062938bad00a2355dab2ce11462b615a49e736d,0xdd974d5c2e2928dea5f71b9825b8b646686bd200-0x0000000000000000000000000000000000000000,,,KNC/ETH,
0xfe2f48cd7e6444c65fdaa2a9aa66e1d9b003a332,450,Mooniswap,Ethereum,dex,0xfe2f48cd7e6444c65fdaa2a9aa66e1d9b003a332,0xfe2f48cd7e6444c65fdaa2a9aa66e1d9b003a332,0xfe2f48cd7e6444c65fdaa2a9aa66e1d9b003a332,0x0000000000000000000000000000000000000000-0xdc5864ede28bd4405aa04d93e05a0531797d9d59,,,ETH/FNT,
0xaa2b2b8478868b1a293bf3e50e7d826e208773b4,450,Mooniswap,Ethereum,dex,0xaa2b2b8478868b1a293bf3e50e7d826e208773b4,0xaa2b2b8478868b1a293bf3e50e7d826e208773b4,0xaa2b2b8478868b1a293bf3e50e7d826e208773b4,0xba745513acebcbb977497c569d4f7d340f2a936b-0x0000000000000000000000000000000000000000,,,MFTU/ETH,
0xd80690ed77e33af54d09fc7e9f4cb2d2b953174a,450,Mooniswap,Ethereum,dex,0xd80690ed77e33af54d09fc7e9f4cb2d2b953174a,0xd80690ed77e33af54d09fc7e9f4cb2d2b953174a,0xd80690ed77e33af54d09fc7e9f4cb2d2b953174a,0x1ad606adde97c0c28bd6ac85554176bc55783c01-0x0000000000000000000000000000000000000000,,,MOONDAY/ETH,
0x00e20b68a57d97546aa9f07f0aff3eb9f12d3de4,450,Mooniswap,Ethereum,dex,0x00e20b68a57d97546aa9f07f0aff3eb9f12d3de4,0x00e20b68a57d97546aa9f07f0aff3eb9f12d3de4,0x00e20b68a57d97546aa9f07f0aff3eb9f12d3de4,0x6c4b85cab20c13af72766025f0e17e0fe558a553-0x0000000000000000000000000000000000000000,,,YFFII/ETH,
0x6bc8be9e299a2625dc59255e8d7217b50cd904d2,450,Mooniswap,Ethereum,dex,0x6bc8be9e299a2625dc59255e8d7217b50cd904d2,0x6bc8be9e299a2625dc59255e8d7217b50cd904d2,0x6bc8be9e299a2625dc59255e8d7217b50cd904d2,0x0000000000000000000000000000000000000000-0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,,ETH/cETH,
0x6e2fdd0ea0fe031047c6db5aa5e57ff4532acde0,450,Mooniswap,Ethereum,dex,0x6e2fdd0ea0fe031047c6db5aa5e57ff4532acde0,0x6e2fdd0ea0fe031047c6db5aa5e57ff4532acde0,0x6e2fdd0ea0fe031047c6db5aa5e57ff4532acde0,0x02f2d4a04e6e01ace88bd2cd632875543b2ef577-0x0000000000000000000000000000000000000000,,,PKG/ETH,
0xae418b666596b0a9989c39dea37dc47045c8cd3a,450,Mooniswap,Ethereum,dex,0xae418b666596b0a9989c39dea37dc47045c8cd3a,0xae418b666596b0a9989c39dea37dc47045c8cd3a,0xae418b666596b0a9989c39dea37dc47045c8cd3a,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83-0x0000000000000000000000000000000000000000,,,YFII/ETH,
0x5f1ced2dffa824d05c9ea45f0fa15df7118979da,450,Mooniswap,Ethereum,dex,0x5f1ced2dffa824d05c9ea45f0fa15df7118979da,0x5f1ced2dffa824d05c9ea45f0fa15df7118979da,0x5f1ced2dffa824d05c9ea45f0fa15df7118979da,0x4a621d9f1b19296d1c0f87637b3a8d4978e9bf82-0x0000000000000000000000000000000000000000,,,CYFM/ETH,
0x0c07d94903252720746bf528034ec8da3dc1fffa,450,Mooniswap,Ethereum,dex,0x0c07d94903252720746bf528034ec8da3dc1fffa,0x0c07d94903252720746bf528034ec8da3dc1fffa,0x0c07d94903252720746bf528034ec8da3dc1fffa,0x24e3794605c84e580eea4972738d633e8a7127c8-0x0000000000000000000000000000000000000000,,,KTLYO/ETH,
0x401bf77c5bbb5206c68721143daa0b1ee22a8e19,450,Mooniswap,Ethereum,dex,0x401bf77c5bbb5206c68721143daa0b1ee22a8e19,0x401bf77c5bbb5206c68721143daa0b1ee22a8e19,0x401bf77c5bbb5206c68721143daa0b1ee22a8e19,0xc567bca531992352166252ea5121e535432e81ed-0x4599836c212cd988eaccc54c820ee9261cdaac71,,,TAR/CID,
0xac6c768998553fcf7fe92d1461d500c29536328a,450,Mooniswap,Ethereum,dex,0xac6c768998553fcf7fe92d1461d500c29536328a,0xac6c768998553fcf7fe92d1461d500c29536328a,0xac6c768998553fcf7fe92d1461d500c29536328a,0x152687bc4a7fcc89049cf119f9ac3e5acf2ee7ef-0x0000000000000000000000000000000000000000,,,DHC/ETH,
0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2,450,Mooniswap,Ethereum,dex,0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2,0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2,0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2-0x0000000000000000000000000000000000000000,,,MTA/ETH,
0x8626cb2422fff2742b6ce74730e40c958f7cfccc,450,Mooniswap,Ethereum,dex,0x8626cb2422fff2742b6ce74730e40c958f7cfccc,0x8626cb2422fff2742b6ce74730e40c958f7cfccc,0x8626cb2422fff2742b6ce74730e40c958f7cfccc,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e-0xd46ba6d942050d489dbd938a2c909a5d5039a161,,,YFI/AMPL,
0xe1b3b5711da3a8b3579df317355352d27634dfab,450,Mooniswap,Ethereum,dex,0xe1b3b5711da3a8b3579df317355352d27634dfab,0xe1b3b5711da3a8b3579df317355352d27634dfab,0xe1b3b5711da3a8b3579df317355352d27634dfab,0x31024a4c3e9aeeb256b825790f5cb7ac645e7cd5-0x0000000000000000000000000000000000000000,,,XIOT/ETH,
0x7a58f682f053074d3333a92362bf1f656b779a25,450,Mooniswap,Ethereum,dex,0x7a58f682f053074d3333a92362bf1f656b779a25,0x7a58f682f053074d3333a92362bf1f656b779a25,0x7a58f682f053074d3333a92362bf1f656b779a25,0x0000000000000000000000000000000000000000-0xba100000625a3754423978a60c9317c58a424e3d,,,ETH/BAL,
0xce61d71ef076688e8575f87614d946d82e9222bd,450,Mooniswap,Ethereum,dex,0xce61d71ef076688e8575f87614d946d82e9222bd,0xce61d71ef076688e8575f87614d946d82e9222bd,0xce61d71ef076688e8575f87614d946d82e9222bd,0x80fb784b7ed66730e8b1dbd9820afd29931aab03-0xd46ba6d942050d489dbd938a2c909a5d5039a161,,,LEND/AMPL,
0x486a63244ebed7388ef7dabd0c34b91bc459b9ac,450,Mooniswap,Ethereum,dex,0x486a63244ebed7388ef7dabd0c34b91bc459b9ac,0x486a63244ebed7388ef7dabd0c34b91bc459b9ac,0x486a63244ebed7388ef7dabd0c34b91bc459b9ac,0x0000000000000000000000000000000000000000-0xa31b1767e09f842ecfd4bc471fe44f830e3891aa,,,ETH/ROOBEE,
0x71ba89fc03e97004859473760d1a0e1511e35028,450,Mooniswap,Ethereum,dex,0x71ba89fc03e97004859473760d1a0e1511e35028,0x71ba89fc03e97004859473760d1a0e1511e35028,0x71ba89fc03e97004859473760d1a0e1511e35028,0xa0e2a28fd7b1e4e7e5cced5c5bb00f7d24a5c282-0x3b2c40eb69bed45143797e64fc104832a8fc51b1,,,TNG/TNY,
0xc24e0a5edc48d6c9a7bef2ffa91e80c98f1177b8,450,Mooniswap,Ethereum,dex,0xc24e0a5edc48d6c9a7bef2ffa91e80c98f1177b8,0xc24e0a5edc48d6c9a7bef2ffa91e80c98f1177b8,0xc24e0a5edc48d6c9a7bef2ffa91e80c98f1177b8,0x0d4b4da5fb1a7d55e85f8e22f728701ceb6e44c9-0x0000000000000000000000000000000000000000,,,DGMT/ETH,
0x3d78ebca86394d6a6697f80fbb28872c9cf81a5a,450,Mooniswap,Ethereum,dex,0x3d78ebca86394d6a6697f80fbb28872c9cf81a5a,0x3d78ebca86394d6a6697f80fbb28872c9cf81a5a,0x3d78ebca86394d6a6697f80fbb28872c9cf81a5a,0x5df94780f00140fe72d239d0d261f7797e3fbd1b-0xdac17f958d2ee523a2206206994597c13d831ec7,,,QHC/USDT,
0x5b1fc2435b1f7c16c206e7968c0e8524ec29b786,450,Mooniswap,Ethereum,dex,0x5b1fc2435b1f7c16c206e7968c0e8524ec29b786,0x5b1fc2435b1f7c16c206e7968c0e8524ec29b786,0x5b1fc2435b1f7c16c206e7968c0e8524ec29b786,0x0000000000000000000000000000000000000000-0x0000000000004946c0e9f43f4dee607b0ef1fa1c,,,ETH/CHI,
0x599ca8e403cb8132b207da3d35b9e917efeb2e83,450,Mooniswap,Ethereum,dex,0x599ca8e403cb8132b207da3d35b9e917efeb2e83,0x599ca8e403cb8132b207da3d35b9e917efeb2e83,0x599ca8e403cb8132b207da3d35b9e917efeb2e83,0xade00c28244d5ce17d72e40330b1c318cd12b7c3-0x0000000000000000000000000000000000000000,,,ADX/ETH,
0x09fd2ee3660805b57442f9767e49f5392a95987c,450,Mooniswap,Ethereum,dex,0x09fd2ee3660805b57442f9767e49f5392a95987c,0x09fd2ee3660805b57442f9767e49f5392a95987c,0x09fd2ee3660805b57442f9767e49f5392a95987c,0x00a8b738e453ffd858a7edf03bccfe20412f0eb0-0xdac17f958d2ee523a2206206994597c13d831ec7,,,ALBT/USDT,
0x1b984cca43c0437c70ce53b88d5a8a15dcdcf9d3,450,Mooniswap,Ethereum,dex,0x1b984cca43c0437c70ce53b88d5a8a15dcdcf9d3,0x1b984cca43c0437c70ce53b88d5a8a15dcdcf9d3,0x1b984cca43c0437c70ce53b88d5a8a15dcdcf9d3,0x0000000000000000000000000000000000000000-0xf67041758d3b6e56d6fdafa5b32038302c3634da,,,ETH/TST,
0x3e2707417cd87ee5bd2bfc826c503142647c8f98,450,Mooniswap,Ethereum,dex,0x3e2707417cd87ee5bd2bfc826c503142647c8f98,0x3e2707417cd87ee5bd2bfc826c503142647c8f98,0x3e2707417cd87ee5bd2bfc826c503142647c8f98,0xd533a949740bb3306d119cc777fa900ba034cd52-0xdac17f958d2ee523a2206206994597c13d831ec7,,,CRV/USDT,
0x8dacbf5a8b1ef7580d3c792661ead4e2b32361e0,450,Mooniswap,Ethereum,dex,0x8dacbf5a8b1ef7580d3c792661ead4e2b32361e0,0x8dacbf5a8b1ef7580d3c792661ead4e2b32361e0,0x8dacbf5a8b1ef7580d3c792661ead4e2b32361e0,0x0e2298e3b3390e3b945a5456fbf59ecc3f55da16-0x0000000000000000000000000000000000000000,,,YAM/ETH,
0xf0614398d29168c7fa00e03dea8b9574bb5cf97c,450,Mooniswap,Ethereum,dex,0xf0614398d29168c7fa00e03dea8b9574bb5cf97c,0xf0614398d29168c7fa00e03dea8b9574bb5cf97c,0xf0614398d29168c7fa00e03dea8b9574bb5cf97c,0xc00e94cb662c3520282e6f5717214004a7f26888-0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa,,,COMP/ETHMNY,
0xaa3809d1f0b8d75b6e85b9ec8f94c76bca30f779,450,Mooniswap,Ethereum,dex,0xaa3809d1f0b8d75b6e85b9ec8f94c76bca30f779,0xaa3809d1f0b8d75b6e85b9ec8f94c76bca30f779,0xaa3809d1f0b8d75b6e85b9ec8f94c76bca30f779,0xf67041758d3b6e56d6fdafa5b32038302c3634da-0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,,TST/UNI,
0x1d8034dd67b87268ea4fc12768bff858d64ebae3,450,Mooniswap,Ethereum,dex,0x1d8034dd67b87268ea4fc12768bff858d64ebae3,0x1d8034dd67b87268ea4fc12768bff858d64ebae3,0x1d8034dd67b87268ea4fc12768bff858d64ebae3,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44-0x0000000000000000000000000000000000000000,,,KP3R/ETH,
0xe934a0134ad72f6ca7da88c0fb8b3596e22d6784,450,Mooniswap,Ethereum,dex,0xe934a0134ad72f6ca7da88c0fb8b3596e22d6784,0xe934a0134ad72f6ca7da88c0fb8b3596e22d6784,0xe934a0134ad72f6ca7da88c0fb8b3596e22d6784,0x697ef32b4a3f5a4c39de1cb7563f24ca7bfc5947-0x0000000000000000000000000000000000000000,,,ISLA/ETH,
0xbe9f4c1e6ccb5e8d4cc576e628e7cb84e4f8e8ae,450,Mooniswap,Ethereum,dex,0xbe9f4c1e6ccb5e8d4cc576e628e7cb84e4f8e8ae,0xbe9f4c1e6ccb5e8d4cc576e628e7cb84e4f8e8ae,0xbe9f4c1e6ccb5e8d4cc576e628e7cb84e4f8e8ae,0xd46ba6d942050d489dbd938a2c909a5d5039a161-0xa689dcea8f7ad59fb213be4bc624ba5500458dc6,,,AMPL/EBASE,
0xc47a8181d4e09fc9363464e4368a89ca48c325d0,450,Mooniswap,Ethereum,dex,0xc47a8181d4e09fc9363464e4368a89ca48c325d0,0xc47a8181d4e09fc9363464e4368a89ca48c325d0,0xc47a8181d4e09fc9363464e4368a89ca48c325d0,0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,ETHMNY/USDC,
0x294c2bacd8eb7fb74039341acdcbcd62c7a0a204,450,Mooniswap,Ethereum,dex,0x294c2bacd8eb7fb74039341acdcbcd62c7a0a204,0x294c2bacd8eb7fb74039341acdcbcd62c7a0a204,0x294c2bacd8eb7fb74039341acdcbcd62c7a0a204,0x0e2298e3b3390e3b945a5456fbf59ecc3f55da16-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,YAM/USDC,
0xc915e0e55911e4fdfefb6182e5fce0f47c5878f2,450,Mooniswap,Ethereum,dex,0xc915e0e55911e4fdfefb6182e5fce0f47c5878f2,0xc915e0e55911e4fdfefb6182e5fce0f47c5878f2,0xc915e0e55911e4fdfefb6182e5fce0f47c5878f2,0xd46ba6d942050d489dbd938a2c909a5d5039a161-0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,,,AMPL/NMR,
0xe5a6c0421388e4249f10da95c9094bde485a885b,450,Mooniswap,Ethereum,dex,0xe5a6c0421388e4249f10da95c9094bde485a885b,0xe5a6c0421388e4249f10da95c9094bde485a885b,0xe5a6c0421388e4249f10da95c9094bde485a885b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,,,USDC/AKRO,
0xc5c6cba943d9ac3ecaac40848ef6982aed90abe1,450,Mooniswap,Ethereum,dex,0xc5c6cba943d9ac3ecaac40848ef6982aed90abe1,0xc5c6cba943d9ac3ecaac40848ef6982aed90abe1,0xc5c6cba943d9ac3ecaac40848ef6982aed90abe1,0x485d17a6f1b8780392d53d64751824253011a260-0x0000000000000000000000000000000000000000,,,TIME/ETH,
0x9b5b9f88d2d8942dc4a00188c389670ca5425ed4,450,Mooniswap,Ethereum,dex,0x9b5b9f88d2d8942dc4a00188c389670ca5425ed4,0x9b5b9f88d2d8942dc4a00188c389670ca5425ed4,0x9b5b9f88d2d8942dc4a00188c389670ca5425ed4,0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6-0x0000000000000000000000000000000000000000,,,ABYSS/ETH,
0x271e0ea102f4594b4589a85580a8aa640b38e139,450,Mooniswap,Ethereum,dex,0x271e0ea102f4594b4589a85580a8aa640b38e139,0x271e0ea102f4594b4589a85580a8aa640b38e139,0x271e0ea102f4594b4589a85580a8aa640b38e139,0x6b175474e89094c44da98b954eedeac495271d0f-0x8a9c67fee641579deba04928c4bc45f66e26343a,,,DAI/JRT,
0xda6735f271992ee39e48f980bfeaad607a373bfb,450,Mooniswap,Ethereum,dex,0xda6735f271992ee39e48f980bfeaad607a373bfb,0xda6735f271992ee39e48f980bfeaad607a373bfb,0xda6735f271992ee39e48f980bfeaad607a373bfb,0x4599836c212cd988eaccc54c820ee9261cdaac71-0x0000000000000000000000000000000000000000,,,CID/ETH,
0x40e1a1647759fa3616db1e7bd4232c4143d92fee,450,Mooniswap,Ethereum,dex,0x40e1a1647759fa3616db1e7bd4232c4143d92fee,0x40e1a1647759fa3616db1e7bd4232c4143d92fee,0x40e1a1647759fa3616db1e7bd4232c4143d92fee,0x0000000000000000000000000000000000000000-0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,,,ETH/NEXO,
0xb746c471c4afc89c89f174ff26c825b26651abf8,450,Mooniswap,Ethereum,dex,0xb746c471c4afc89c89f174ff26c825b26651abf8,0xb746c471c4afc89c89f174ff26c825b26651abf8,0xb746c471c4afc89c89f174ff26c825b26651abf8,0x0000000000000000000000000000000000000000-0x0a913bead80f321e7ac35285ee10d9d922659cb7,,,ETH/DOS,
0xdeded2abda519ad3468f4ffd5fb06b6fb1945ba8,450,Mooniswap,Ethereum,dex,0xdeded2abda519ad3468f4ffd5fb06b6fb1945ba8,0xdeded2abda519ad3468f4ffd5fb06b6fb1945ba8,0xdeded2abda519ad3468f4ffd5fb06b6fb1945ba8,0x0000000000000000000000000000000000000000-0xc4cb5793bd58bad06bf51fb37717b86b02cbe8a4,,,ETH/CREDIT,
0x906e6b2cc48fc205ad24406859b4890cdc55d530,450,Mooniswap,Ethereum,dex,0x906e6b2cc48fc205ad24406859b4890cdc55d530,0x906e6b2cc48fc205ad24406859b4890cdc55d530,0x906e6b2cc48fc205ad24406859b4890cdc55d530,0x5df94780f00140fe72d239d0d261f7797e3fbd1b-0x6b175474e89094c44da98b954eedeac495271d0f,,,QHC/DAI,
0x09130e42597f3a9a9fb7f2f0038d7bd063b01abc,450,Mooniswap,Ethereum,dex,0x09130e42597f3a9a9fb7f2f0038d7bd063b01abc,0x09130e42597f3a9a9fb7f2f0038d7bd063b01abc,0x09130e42597f3a9a9fb7f2f0038d7bd063b01abc,0xdba8e8021fe321af91fc3a08e223ef15908cb2bb-0xdac17f958d2ee523a2206206994597c13d831ec7,,,SLVD/USDT,
0x43385366ed8775dd541f96df9950770e95ed060b,450,Mooniswap,Ethereum,dex,0x43385366ed8775dd541f96df9950770e95ed060b,0x43385366ed8775dd541f96df9950770e95ed060b,0x43385366ed8775dd541f96df9950770e95ed060b,0x0000000000000000000000000000000000000000-0x408e41876cccdc0f92210600ef50372656052a38,,,ETH/REN,
0x49114432d56c534e13ae47492b14adbe3aa31798,450,Mooniswap,Ethereum,dex,0x49114432d56c534e13ae47492b14adbe3aa31798,0x49114432d56c534e13ae47492b14adbe3aa31798,0x49114432d56c534e13ae47492b14adbe3aa31798,0x80fb784b7ed66730e8b1dbd9820afd29931aab03-0xa689dcea8f7ad59fb213be4bc624ba5500458dc6,,,LEND/EBASE,
